NAME_ELSEWHERE	NEW	KMiniAvatarSettings	KMiniAvatarSettings::Init
NAME_ELSEWHERE	NEW	KMiniAvatarSettings	KMiniAvatarSettings::UnInit
NAME_ELSEWHERE	NEW	KModelInfo	KModelInfo::Init
NAME_ELSEWHERE	NEW	KModelInfo	KModelInfo::UnInit
NAME_ELSEWHERE	NEW	KNewExtPointManager	KNewExtPointManager::Init
NAME_ELSEWHERE	NEW	KNewExtPointManager	KNewExtPointManager::UnInit
NAME_ELSEWHERE	NEW	KNpcAdronTab	KNpcAdronTab::Init
NAME_ELSEWHERE	NEW	KNpcAdronTab	KNpcAdronTab::UnInit
NAME_ELSEWHERE	DRIFT	KNpcReviveManager	KNpcReviveManager::CleanUp
NAME_ELSEWHERE	NEW	KPendentOldDataInfoList	KPendentOldDataInfoList::Init
NAME_ELSEWHERE	NEW	KPendentOldDataInfoList	KPendentOldDataInfoList::UnInit
NAME_ELSEWHERE	DRIFT	KPlayer	KPlayer::SetRepresentID
NAME_ELSEWHERE	DRIFT	KPlayerServer	KPlayerServer::Activate
NAME_ELSEWHERE	NEW	KRankListServer	KRankListServer::Init
NAME_ELSEWHERE	NEW	KRankListServer	KRankListServer::UnInit
NAME_ELSEWHERE	NEW	KRegressionManager	KRegressionManager::Init
NAME_ELSEWHERE	NEW	KRegressionManager	KRegressionManager::UnInit
NAME_ELSEWHERE	NEW	KRegressionPlayerData	KRegressionPlayerData::Init
NAME_ELSEWHERE	NEW	KRegressionPlayerData	KRegressionPlayerData::UnInit
NAME_ELSEWHERE	NEW	KReputeLootBuffList	KReputeLootBuffList::Init
NAME_ELSEWHERE	NEW	KReputeLootBuffList	KReputeLootBuffList::UnInit
NAME_ELSEWHERE	NEW	KRewardsBox	KRewardsBox::Init
NAME_ELSEWHERE	NEW	KRewardsBox	KRewardsBox::Load
NAME_ELSEWHERE	NEW	KRewardsBox	KRewardsBox::Save
NAME_ELSEWHERE	NEW	KRewardsBox	KRewardsBox::UnInit
NAME_ELSEWHERE	NEW	KRewardsShop	KRewardsShop::Init
NAME_ELSEWHERE	NEW	KRewardsShop	KRewardsShop::UnInit
NAME_ELSEWHERE	NEW	KRewardsShopSettings	KRewardsShopSettings::Init
NAME_ELSEWHERE	NEW	KRewardsShopSettings	KRewardsShopSettings::UnInit
NAME_ELSEWHERE	DRIFT	KShopCenter	KShopCenter::LoadLine
NAME_ELSEWHERE	NEW	KTalentSkill	KTalentSkill::Init
NAME_ELSEWHERE	NEW	KTalentSkill	KTalentSkill::UnInit
NAME_ELSEWHERE	NEW	KTongConstList	KTongConstList::Init
NAME_ELSEWHERE	NEW	KTongConstList	KTongConstList::UnInit
NAME_ELSEWHERE	NEW	KTongDiplomacyCache	KTongDiplomacyCache::Init
NAME_ELSEWHERE	NEW	KTongDiplomacyCache	KTongDiplomacyCache::UnInit
TRULY_MISSING	NEW	GetSkillRecipeTraverseFunc	GetSkillRecipeTraverseFunc::operator()
TRULY_MISSING	DRIFT	KAIManager	KAIManager::LoadAITabListFile
TRULY_MISSING	DRIFT	KAIPatrolGroupManager	KAIPatrolGroupManager::GetMemberDestPosition
TRULY_MISSING	DRIFT	KAchievement	KAchievement::DelCount
TRULY_MISSING	DRIFT	KAchievement	KAchievement::Load_V0
TRULY_MISSING	DRIFT	KAchievement	KAchievement::Load_V1
TRULY_MISSING	DRIFT	KAchievement	KAchievement::OnClearAchieve
TRULY_MISSING	DRIFT	KAchievementInfoList	KAchievementInfoList::LoadAchievementLogServerTab
TRULY_MISSING	NEW	KActivityEndNotifySceneFunc	KActivityEndNotifySceneFunc::operator()
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::CallScriptFunction
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::EndActivity
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::IsActivityOn
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::KActivityMgrServer
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::LoadActivity
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::LuaGetActivityState
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::LuaSetActivityState
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::StartActivity
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::StoreGmAnnouncement
TRULY_MISSING	NEW	KActivityMgrServer	KActivityMgrServer::~KActivityMgrServer
TRULY_MISSING	NEW	KAntiFarmerServer	KAntiFarmerServer::OnIPMonitorUpdate
TRULY_MISSING	NEW	KAntiFarmerServer	KAntiFarmerServer::OnPlayerApplyFreezeFarmer
TRULY_MISSING	NEW	KAntiFarmerServer	KAntiFarmerServer::OnPlayerEnterNormalScene
TRULY_MISSING	NEW	KAntiFarmerServer	KAntiFarmerServer::OnSyncMonitorIPList
TRULY_MISSING	NEW	KAntiFarmerServer	KAntiFarmerServer::ProcessCheckPlayer
TRULY_MISSING	NEW	KAntiFarmerSettings	KAntiFarmerSettings::AppendIgnoreNpcTemplateID
TRULY_MISSING	NEW	KAntiFarmerSettings	KAntiFarmerSettings::KAntiFarmerSettings
TRULY_MISSING	NEW	KAntiFarmerSettings	KAntiFarmerSettings::LoadNpcTemplateIDWiteList
TRULY_MISSING	NEW	KBandwidthOptimizeTacticsManager	KBandwidthOptimizeTacticsManager::GetTactics
TRULY_MISSING	NEW	KBandwidthOptimizeTacticsManager	KBandwidthOptimizeTacticsManager::SetTactics
TRULY_MISSING	NEW	KBroadcastCastSkillFunc	KBroadcastCastSkillFunc::KBroadcastCastSkillFunc
TRULY_MISSING	NEW	KBroadcastCastSkillFunc	KBroadcastCastSkillFunc::operator()
TRULY_MISSING	DRIFT	KBuffList	KBuffList::CheckBuffBoardcast
TRULY_MISSING	DRIFT	KBuffList	KBuffList::CheckBuffPersist
TRULY_MISSING	DRIFT	KBuffList	KBuffList::CleanBuffWhenUseItem
TRULY_MISSING	DRIFT	KBuffList	KBuffList::DelSingleBuffByID
TRULY_MISSING	NEW	KCampActiveStat	KCampActiveStat::AddBaseScore
TRULY_MISSING	NEW	KCampActiveStat	KCampActiveStat::KCampActiveStat
TRULY_MISSING	NEW	KCampActiveStat	KCampActiveStat::~KCampActiveStat
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::AddGlobalCampNpcInfo
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::AddNpcLifeInfo
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::CallLevelChangedScript
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::GetBoosDeadCount
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::GrantPlayerNewTitle
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::LoadCampNpcInfo
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::LuaGetNewCampFightValue
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::LuaGetRealActivePlayerCount
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::OnNpcDeath
TRULY_MISSING	DRIFT	KCampInfo	KCampInfo::OnPlayerResetTitle
TRULY_MISSING	DRIFT	KCharacter	KCharacter::AvoidTopObstacle
TRULY_MISSING	DRIFT	KCharacter	KCharacter::CastSkillSunMoonPower
TRULY_MISSING	DRIFT	KCharacter	KCharacter::CastSkillXYZ
TRULY_MISSING	DRIFT	KCharacter	KCharacter::CounterStealth
TRULY_MISSING	DRIFT	KCharacter	KCharacter::Follow
TRULY_MISSING	DRIFT	KCharacter	KCharacter::FollowDownHorse
TRULY_MISSING	DRIFT	KCharacter	KCharacter::FollowStop
TRULY_MISSING	DRIFT	KCharacter	KCharacter::GetNearByObstacle
TRULY_MISSING	DRIFT	KCharacter	KCharacter::GetThreatValueByPassiveBaseThreatCoefficient
TRULY_MISSING	DRIFT	KCharacter	KCharacter::GetThreatValueBySkillAttributeParam
TRULY_MISSING	DRIFT	KCharacter	KCharacter::HostSetRope
TRULY_MISSING	DRIFT	KCharacter	KCharacter::HostSprintDash
TRULY_MISSING	DRIFT	KCharacter	KCharacter::InvalidateRepresentState
TRULY_MISSING	DRIFT	KCharacter	KCharacter::IsStealthToCharacter
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaAimAtSprintDashTarget
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaClearAllThreatOnlyThreatList
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaCounterStealth
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaFollow
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaFollowStop
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaGetCoordinateSkillTarget
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaIsExistBuffByFunctionType
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaOpenAIProcessLog
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaPlayCharacterSound
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaPlaySfx
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaRecoverBgMusic
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaReplaceBgMusic
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaSetBattleFieldSide
TRULY_MISSING	DRIFT	KCharacter	KCharacter::LuaSprint
TRULY_MISSING	DRIFT	KCharacter	KCharacter::ModifyAllThreatenPercent
TRULY_MISSING	DRIFT	KCharacter	KCharacter::ModifyThreatPercent
TRULY_MISSING	DRIFT	KCharacter	KCharacter::ModifyThreaten
TRULY_MISSING	DRIFT	KCharacter	KCharacter::NotifyCounterStealthFactorChanged
TRULY_MISSING	DRIFT	KCharacter	KCharacter::NotifyStateStealthFactorChanged
TRULY_MISSING	DRIFT	KCharacter	KCharacter::NotifyTeamStealthFactorChanged
TRULY_MISSING	DRIFT	KCharacter	KCharacter::OnJump
TRULY_MISSING	DRIFT	KCharacter	KCharacter::OnSlowDown
TRULY_MISSING	DRIFT	KCharacter	KCharacter::OnSprintDash
TRULY_MISSING	DRIFT	KCharacter	KCharacter::OnSprintFlash
TRULY_MISSING	DRIFT	KCharacter	KCharacter::OnSprintKick
TRULY_MISSING	DRIFT	KCharacter	KCharacter::ProcessFollow
TRULY_MISSING	DRIFT	KCharacter	KCharacter::ProcessSprintDashTarget
TRULY_MISSING	DRIFT	KCharacter	KCharacter::ProcessTransferLife
TRULY_MISSING	DRIFT	KCharacter	KCharacter::ProcessTransferMana
TRULY_MISSING	DRIFT	KCharacter	KCharacter::ResetRoadTrack
TRULY_MISSING	DRIFT	KCharacter	KCharacter::ReviseSerrationCell
TRULY_MISSING	DRIFT	KCharacter	KCharacter::SetBattleFieldSide
TRULY_MISSING	DRIFT	KCharacter	KCharacter::SetModelID
TRULY_MISSING	DRIFT	KCharacter	KCharacter::Sprint
TRULY_MISSING	DRIFT	KCharacter	KCharacter::SprintBreak
TRULY_MISSING	DRIFT	KCharacter	KCharacter::SprintDash
TRULY_MISSING	DRIFT	KCharacter	KCharacter::SprintFlash
TRULY_MISSING	DRIFT	KCharacter	KCharacter::UpdateAllCriticalDamagePowerValue
TRULY_MISSING	DRIFT	KCharacter	KCharacter::UpdateAllDodgeValue
TRULY_MISSING	DRIFT	KCharacter	KCharacter::UpdateGlobalDamageAbsorb
TRULY_MISSING	NEW	KCharacterCounterStealthChangedFunc	KCharacterCounterStealthChangedFunc::KCharacterCounterStealthChangedFunc
TRULY_MISSING	NEW	KCharacterCounterStealthChangedFunc	KCharacterCounterStealthChangedFunc::operator()
TRULY_MISSING	NEW	KCharacterDisarmChangedFunc	KCharacterDisarmChangedFunc::KCharacterDisarmChangedFunc
TRULY_MISSING	NEW	KCharacterDisarmChangedFunc	KCharacterDisarmChangedFunc::operator()
TRULY_MISSING	NEW	KCharacterStealthChangedFunc	KCharacterStealthChangedFunc::KCharacterStealthChangedFunc
TRULY_MISSING	NEW	KCharacterStealthChangedFunc	KCharacterStealthChangedFunc::operator()
TRULY_MISSING	NEW	KCurrency	KCurrency::AddCurrency
TRULY_MISSING	NEW	KCurrency	KCurrency::AddRemainSpace
TRULY_MISSING	NEW	KCurrency	KCurrency::KCurrency
TRULY_MISSING	NEW	KCurrency	KCurrency::~KCurrency
TRULY_MISSING	NEW	KCurrencyList	KCurrencyList::GetCurrency
TRULY_MISSING	NEW	KCurrencyList	KCurrencyList::KCurrencyList
TRULY_MISSING	NEW	KCurrencyList	KCurrencyList::~KCurrencyList
TRULY_MISSING	DRIFT	KDesignation	KDesignation::CanEquipPostfix
TRULY_MISSING	DRIFT	KDesignation	KDesignation::CanEquipPrefix
TRULY_MISSING	DRIFT	KDesignation	KDesignation::EquipPostfix
TRULY_MISSING	DRIFT	KDesignation	KDesignation::EquipPrefix
TRULY_MISSING	DRIFT	KDesignation	KDesignation::GetPostfixEndTime
TRULY_MISSING	DRIFT	KDesignation	KDesignation::GetPrefixEndTime
